18.5,"2,750","2,750",1.72,74
18.3,"1,500","4,250",2.66,73.2
18,"3,750","8,000",5,72
17.5,"3,200","11,200",7,70
16.8,"1,600","12,800",8,67.2
16.5,"1,100","13,900",8.69,66
16.1,"10,100","24,000",15,64.4
16,"5,000","29,000",18.13,64
15.6,"1,150","30,150",18.84,62.4
15.5,"8,600","38,750",24.22,62
15.05,500,"39,250",24.53,60.2
15,"12,650","51,900",32.44,60
14.98,800,"52,700",32.94,59.92
14.8,"1,100","53,800",33.63,59.2
14.72,"1,600","55,400",34.63,58.88
14.5,"2,790","58,190",36.37,58
14.1,400,"58,590",36.62,56.4
14,"3,530","62,120",38.83,56
13.8,"6,500","68,620",42.89,55.2
13.5,300,"68,920",43.08,54
13.44,"4,800","73,720",46.08,53.76
13.2,"1,600","75,320",47.08,52.8
13,"7,820","83,140",51.96,52
12.88,"1,600","84,740",52.96,51.52
12.5,400,"85,140",53.21,50
12.44,"1,600","86,740",54.21,49.76
12,"10,550","97,290",60.81,48
11.5,"2,100","99,390",62.12,46
11,500,"99,890",62.43,44
10,"1,900","101,790",63.62,40
8.9,"1,600","103,390",64.62,35.6
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
