35,380,380,1,145.83
33,250,630,1.66,137.5
30,"2,220","2,850",7.5,125
29.4,380,"3,230",8.5,122.5
28.38,160,"3,390",8.92,118.25
28,"3,160","6,550",17.24,116.67
27.7,380,"6,930",18.24,115.42
27.5,300,"7,230",19.03,114.58
27,"1,140","8,370",22.03,112.5
26.88,380,"8,750",23.03,112
26.09,380,"9,130",24.03,108.71
26,760,"9,890",26.03,108.33
25.2,300,"10,190",26.82,105
25,"8,970","19,160",50.42,104.17
24.5,340,"19,500",51.32,102.08
24,560,"20,060",52.79,100
23.8,380,"20,440",53.79,99.17
23.5,380,"20,820",54.79,97.92
23.2,760,"21,580",56.79,96.67
23.15,760,"22,340",58.79,96.46
23,"6,280","28,620",75.32,95.83
22.9,760,"29,380",77.32,95.42
22.62,380,"29,760",78.32,94.25
22.58,380,"30,140",79.32,94.08
22.51,300,"30,440",80.11,93.79
22.05,"8,790","39,230",103.24,91.88
22.01,380,"39,610",104.24,91.71
22,"7,390","47,000",123.68,91.67
21.5,380,"47,380",124.68,89.58
21.2,380,"47,760",125.68,88.33
21.1,380,"48,140",126.68,87.92
21,"2,500","50,640",133.26,87.5
20.95,130,"50,770",133.61,87.29
20.85,380,"51,150",134.61,86.88
20.68,380,"51,530",135.61,86.17
20,"5,760","57,290",150.76,83.33
19.8,760,"58,050",152.76,82.5
19.7,760,"58,810",154.76,82.08
19.69,160,"58,970",155.18,82.04
19.6,380,"59,350",156.18,81.67
19.5,760,"60,110",158.18,81.25
18.8,380,"60,490",159.18,78.33
18.72,380,"60,870",160.18,78
18.7,190,"61,060",160.68,77.92
18.36,270,"61,330",161.39,76.5
18,"9,690","71,020",186.89,75
17.77,130,"71,150",187.24,74.04
17.58,380,"71,530",188.24,73.25
17.5,"2,660","74,190",195.24,72.92
16.67,380,"74,570",196.24,69.46
16.5,380,"74,950",197.24,68.75
16.1,380,"75,330",198.24,67.08
16.07,110,"75,440",198.53,66.96
16,380,"75,820",199.53,66.67
15.75,380,"76,200",200.53,65.63
15.68,120,"76,320",200.84,65.33
15.6,760,"77,080",202.84,65
14.7,380,"77,460",203.84,61.25
14.6,"1,100","78,560",206.74,60.83
13.5,300,"78,860",207.53,56.25
