36,370,370,0.99,156.52
35,370,740,1.99,152.17
34.8,740,"1,480",3.98,151.3
34,670,"2,150",5.78,147.83
33,270,"2,420",6.51,143.48
32.2,370,"2,790",7.5,140
32,"2,920","5,710",15.35,139.13
30.1,320,"6,030",16.21,130.87
30,"7,600","13,630",36.64,130.43
29.8,160,"13,790",37.07,129.57
29.5,370,"14,160",38.06,128.26
29,"5,210","19,370",52.07,126.09
28.1,100,"19,470",52.34,122.17
28,"11,310","30,780",82.74,121.74
27.59,370,"31,150",83.74,119.96
27.1,100,"31,250",84.01,117.83
27,"1,110","32,360",86.99,117.39
26.9,320,"32,680",87.85,116.96
26.88,"1,440","34,120",91.72,116.87
26.55,370,"34,490",92.72,115.43
26.5,320,"34,810",93.58,115.22
26.1,910,"35,720",96.02,113.48
26,"6,300","42,020",112.96,113.04
25.65,670,"42,690",114.76,111.52
25.1,100,"42,790",115.03,109.13
25,"12,150","54,940",147.69,108.7
24.8,300,"55,240",148.49,107.83
24.6,720,"55,960",150.43,106.96
24.5,670,"56,630",152.23,106.52
24.2,370,"57,000",153.23,105.22
24.18,370,"57,370",154.22,105.13
24.1,370,"57,740",155.22,104.78
24.02,130,"57,870",155.56,104.43
24,"3,700","61,570",165.51,104.35
23.68,370,"61,940",166.51,102.96
23.6,"2,420","64,360",173.01,102.61
23.01,300,"64,660",173.82,100.04
23,"1,550","66,210",177.98,100
22.92,370,"66,580",178.98,99.65
22.85,270,"66,850",179.7,99.35
22.8,370,"67,220",180.7,99.13
22.5,890,"68,110",183.09,97.83
22.4,300,"68,410",183.9,97.39
22.1,670,"69,080",185.7,96.09
22,"2,310","71,390",191.91,95.65
21.5,370,"71,760",192.9,93.48
21.45,200,"71,960",193.44,93.26
21.39,120,"72,080",193.76,93
21,"2,690","74,770",200.99,91.3
20.8,370,"75,140",201.99,90.43
20.65,370,"75,510",202.98,89.78
20.2,100,"75,610",203.25,87.83
20.06,370,"75,980",204.25,87.22
20,780,"76,760",206.34,86.96
19.8,120,"76,880",206.67,86.09
19.5,740,"77,620",208.66,84.78
19.48,370,"77,990",209.65,84.7
19.46,120,"78,110",209.97,84.61
19.25,370,"78,480",210.97,83.7
19.1,530,"79,010",212.39,83.04
19,370,"79,380",213.39,82.61
18.9,370,"79,750",214.38,82.17
18.88,370,"80,120",215.38,82.09
18.5,"1,110","81,230",218.36,80.43
18.3,260,"81,490",219.06,79.57
18.04,370,"81,860",220.05,78.43
18,"1,630","83,490",224.44,78.26
17.7,740,"84,230",226.42,76.96
17,890,"85,120",228.82,73.91
16.96,"1,570","86,690",233.04,73.74
15.7,480,"87,170",234.33,68.26
14.75,370,"87,540",235.32,64.13
