22.5,600,600,1,64.29
21.17,100,700,1.17,60.49
20.09,600,"1,300",2.17,57.4
20,"5,100","6,400",10.67,57.14
19.5,"1,400","7,800",13,55.71
19.36,100,"7,900",13.17,55.31
19,"4,050","11,950",19.92,54.29
18.8,880,"12,830",21.38,53.71
18.63,900,"13,730",22.88,53.23
18.1,700,"14,430",24.05,51.71
18,"4,370","18,800",31.33,51.43
17.88,750,"19,550",32.58,51.09
17.8,300,"19,850",33.08,50.86
17.6,"3,150","23,000",38.33,50.29
17.5,"2,400","25,400",42.33,50
17.1,"1,200","26,600",44.33,48.86
17.01,100,"26,700",44.5,48.6
17,"2,950","29,650",49.42,48.57
16.38,500,"30,150",50.25,46.8
16,"2,100","32,250",53.75,45.71
15.88,600,"32,850",54.75,45.37
15.84,600,"33,450",55.75,45.26
15.7,600,"34,050",56.75,44.86
15.5,600,"34,650",57.75,44.29
15.4,"2,450","37,100",61.83,44
15.2,600,"37,700",62.83,43.43
15.1,500,"38,200",63.67,43.14
15,"8,900","47,100",78.5,42.86
14.8,600,"47,700",79.5,42.29
14.5,"2,800","50,500",84.17,41.43
14,"6,520","57,020",95.03,40
13.5,"1,680","58,700",97.83,38.57
13.2,"4,050","62,750",104.58,37.71
12.8,"2,870","65,620",109.37,36.57
12,450,"66,070",110.12,34.29
8.5,600,"66,670",111.12,24.29
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
