53,360,360,1,110.42
50,360,720,2,104.17
43,200,920,2.56,89.58
40.4,450,"1,370",3.81,84.17
40,"1,710","3,080",8.56,83.33
39.6,360,"3,440",9.56,82.5
38.5,"1,020","4,460",12.39,80.21
37.24,360,"4,820",13.39,77.58
37.2,360,"5,180",14.39,77.5
36.8,360,"5,540",15.39,76.67
36.4,360,"5,900",16.39,75.83
36,"3,360","9,260",25.72,75
35.6,270,"9,530",26.47,74.17
35.2,"1,080","10,610",29.47,73.33
35,"4,950","15,560",43.22,72.92
34,720,"16,280",45.22,70.83
33.86,180,"16,460",45.72,70.54
33.75,360,"16,820",46.72,70.31
33.5,360,"17,180",47.72,69.79
33.2,820,"18,000",50,69.17
33,"2,710","20,710",57.53,68.75
32.41,120,"20,830",57.86,67.52
32.01,100,"20,930",58.14,66.69
32,"1,850","22,780",63.28,66.67
31.9,720,"23,500",65.28,66.46
31.85,160,"23,660",65.72,66.35
31.5,"2,020","25,680",71.33,65.63
31.31,360,"26,040",72.33,65.23
31,"1,320","27,360",76,64.58
30.8,150,"27,510",76.42,64.17
30.6,360,"27,870",77.42,63.75
30.5,360,"28,230",78.42,63.54
30.3,360,"28,590",79.42,63.13
30.1,360,"28,950",80.42,62.71
30,"3,640","32,590",90.53,62.5
29.6,100,"32,690",90.81,61.67
29.5,360,"33,050",91.81,61.46
29.45,360,"33,410",92.81,61.35
29.3,360,"33,770",93.81,61.04
29,520,"34,290",95.25,60.42
28.67,120,"34,410",95.58,59.73
28,"1,840","36,250",100.69,58.33
27,"1,480","37,730",104.81,56.25
26.9,720,"38,450",106.81,56.04
26.6,820,"39,270",109.08,55.42
26.5,360,"39,630",110.08,55.21
26.4,360,"39,990",111.08,55
26,360,"40,350",112.08,54.17
25.63,120,"40,470",112.42,53.4
25.2,360,"40,830",113.42,52.5
25,360,"41,190",114.42,52.08
24.64,360,"41,550",115.42,51.33
24.5,360,"41,910",116.42,51.04
24.29,360,"42,270",117.42,50.6
24,360,"42,630",118.42,50
23.8,100,"42,730",118.69,49.58
22.5,360,"43,090",119.69,46.88
21.7,130,"43,220",120.06,45.21
20.83,130,"43,350",120.42,43.4
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
