27,"3,950","3,950",3.95,93.1
25,800,"4,750",4.75,86.21
24.5,340,"5,090",5.09,84.48
24,"2,380","7,470",7.47,82.76
23.2,900,"8,370",8.37,80
23,"2,000","10,370",10.37,79.31
22.5,300,"10,670",10.67,77.59
22,"1,000","11,670",11.67,75.86
21.9,"1,330","13,000",13,75.52
21.8,"2,080","15,080",15.08,75.17
21.77,340,"15,420",15.42,75.07
21.7,"1,000","16,420",16.42,74.83
21.68,"4,900","21,320",21.32,74.76
21.5,"1,000","22,320",22.32,74.14
21.28,"1,000","23,320",23.32,73.38
21,"4,600","27,920",27.92,72.41
20.6,500,"28,420",28.42,71.03
20.5,900,"29,320",29.32,70.69
20.4,500,"29,820",29.82,70.34
20.14,"1,000","30,820",30.82,69.45
20.1,"3,090","33,910",33.91,69.31
20,"17,900","51,810",51.81,68.97
19.8,"1,000","52,810",52.81,68.28
19.1,"1,000","53,810",53.81,65.86
19,100,"53,910",53.91,65.52
18.85,330,"54,240",54.24,65
18.8,"1,700","55,940",55.94,64.83
18.55,"1,000","56,940",56.94,63.97
18.5,"2,400","59,340",59.34,63.79
18.3,"1,000","60,340",60.34,63.1
18.2,"2,170","62,510",62.51,62.76
18,"22,510","85,020",85.02,62.07
17.6,"3,000","88,020",88.02,60.69
17.5,"4,800","92,820",92.82,60.34
17.4,"1,000","93,820",93.82,60
17.28,500,"94,320",94.32,59.59
17.2,"1,000","95,320",95.32,59.31
17.18,"1,800","97,120",97.12,59.24
17.01,600,"97,720",97.72,58.66
17,"5,400","103,120",103.12,58.62
16.8,"2,000","105,120",105.12,57.93
16.68,"1,000","106,120",106.12,57.52
16.6,"1,000","107,120",107.12,57.24
16.5,"4,500","111,620",111.62,56.9
16.32,330,"111,950",111.95,56.28
16.2,"1,000","112,950",112.95,55.86
16,"4,700","117,650",117.65,55.17
15.9,"1,000","118,650",118.65,54.83
15.8,"1,400","120,050",120.05,54.48
15.75,"1,000","121,050",121.05,54.31
15.6,"1,500","122,550",122.55,53.79
15.5,500,"123,050",123.05,53.45
15.1,310,"123,360",123.36,52.07
15,"5,100","128,460",128.46,51.72
14.7,"1,000","129,460",129.46,50.69
14.4,"1,000","130,460",130.46,49.66
14,"8,500","138,960",138.96,48.28
12.75,"1,150","140,110",140.11,43.97
12.6,"1,000","141,110",141.11,43.45
12.58,"1,000","142,110",142.11,43.38
10.6,"1,000","143,110",143.11,36.55
,,,,
