18.32,260,"45,610",175.42,37.07
18.6,260,"45,350",174.42,37.63
20.5,"2,540","45,090",173.42,41.48
21,260,"42,550",163.65,42.49
21.2,100,"42,290",162.65,42.89
21.5,160,"42,190",162.27,43.5
21.99,"1,200","42,030",161.65,44.49
22,780,"40,830",157.04,44.51
22.22,520,"40,050",154.04,44.96
22.4,260,"39,530",152.04,45.32
22.5,360,"39,270",151.04,45.52
22.55,260,"38,910",149.65,45.63
22.8,130,"38,650",148.65,46.13
23,"1,390","38,520",148.15,46.54
23.03,260,"37,130",142.81,46.6
24,"1,300","36,870",141.81,48.56
24.1,160,"35,570",136.81,48.76
24.43,260,"35,410",136.19,49.43
24.5,520,"35,150",135.19,49.57
24.6,260,"34,630",133.19,49.77
25,"5,080","34,370",132.19,50.58
25.12,520,"29,290",112.65,50.83
25.19,240,"28,770",110.65,50.97
25.2,520,"28,530",109.73,50.99
25.25,260,"28,010",107.73,51.09
25.28,260,"27,750",106.73,51.15
25.5,260,"27,490",105.73,51.59
25.88,260,"27,230",104.73,52.36
26,"2,580","26,970",103.73,52.61
26.3,650,"24,390",93.81,53.21
26.5,130,"23,740",91.31,53.62
27,"3,130","23,610",90.81,54.63
27.5,390,"20,480",78.77,55.64
27.6,260,"20,090",77.27,55.84
27.88,260,"19,830",76.27,56.41
27.89,200,"19,570",75.27,56.43
27.92,260,"19,370",74.5,56.49
28,"8,060","19,110",73.5,56.65
28.21,"1,080","11,050",42.5,57.08
29,"1,300","9,970",38.35,58.68
30,"4,260","8,670",33.35,60.7
30.01,200,"4,410",16.96,60.72
31,520,"4,210",16.19,62.72
31.9,260,"3,690",14.19,64.54
32,620,"3,430",13.19,64.75
32.85,520,"2,810",10.81,66.47
33,620,"2,290",8.81,66.77
35,890,"1,670",6.42,70.82
35.9,520,780,3,72.64
42,260,260,1,84.98
