81.2,500,500,1,84.58
80,310,810,1.62,83.33
78.8,110,920,1.84,82.08
78,100,"1,020",2.04,81.25
77.6,100,"1,120",2.24,80.83
76.56,500,"1,620",3.24,79.75
76,"1,060","2,680",5.36,79.17
75,300,"2,980",5.96,78.12
72.5,400,"3,380",6.76,75.52
72,280,"3,660",7.32,75
70.56,250,"3,910",7.82,73.5
70,"12,120","16,030",32.06,72.92
69.6,500,"16,530",33.06,72.5
69,500,"17,030",34.06,71.88
68,700,"17,730",35.46,70.83
67.9,200,"17,930",35.86,70.73
66.01,200,"18,130",36.26,68.76
66,"2,500","20,630",41.26,68.75
65.7,500,"21,130",42.26,68.44
65.3,100,"21,230",42.46,68.02
65.09,150,"21,380",42.76,67.8
65,"8,050","29,430",58.86,67.71
64,660,"30,090",60.18,66.67
63.8,500,"30,590",61.18,66.46
62,"1,000","31,590",63.18,64.58
61.66,150,"31,740",63.48,64.23
61,"3,000","34,740",69.48,63.54
60.9,420,"35,160",70.32,63.44
60.61,350,"35,510",71.02,63.14
60.3,500,"36,010",72.02,62.81
60,"2,640","38,650",77.3,62.5
59,100,"38,750",77.5,61.46
58.7,"1,500","40,250",80.5,61.15
58,"2,640","42,890",85.78,60.42
56.3,500,"43,390",86.78,58.65
56,500,"43,890",87.78,58.33
55.1,250,"44,140",88.28,57.4
55,"3,120","47,260",94.52,57.29
53,500,"47,760",95.52,55.21
52,"1,190","48,950",97.9,54.17
51,"1,920","50,870",101.74,53.12
50.75,160,"51,030",102.06,52.86
50.43,160,"51,190",102.38,52.53
50,"2,850","54,040",108.08,52.08
49.35,500,"54,540",109.08,51.41
49,300,"54,840",109.68,51.04
48.5,200,"55,040",110.08,50.52
48,"1,700","56,740",113.48,50
45,"2,300","59,040",118.08,46.88
44,600,"59,640",119.28,45.83
43.5,"1,000","60,640",121.28,45.31
43.43,500,"61,140",122.28,45.24
43,500,"61,640",123.28,44.79
40.3,500,"62,140",124.28,41.98
40,"1,300","63,440",126.88,41.67
38.8,500,"63,940",127.88,40.42
38,200,"64,140",128.28,39.58
37,100,"64,240",128.48,38.54
33.5,300,"64,540",129.08,34.9
30,200,"64,740",129.48,31.25
,,,,
,,,,
