83,380,380,1.35,104.27
80,"2,160","2,540",8.99,100.5
79,200,"2,740",9.7,99.25
76,480,"3,220",11.4,95.48
75,"2,130","5,350",18.94,94.22
74.7,280,"5,630",19.94,93.84
74,200,"5,830",20.64,92.96
73.6,100,"5,930",21,92.46
73,"2,360","8,290",29.36,91.71
72,"1,670","9,960",35.27,90.45
71.5,270,"10,230",36.23,89.82
71.1,840,"11,070",39.2,89.32
71,760,"11,830",41.89,89.2
70.66,"1,190","13,020",46.1,88.77
70.01,100,"13,120",46.46,87.95
70,"1,400","14,520",51.42,87.94
69.1,100,"14,620",51.77,86.81
68.1,100,"14,720",52.12,85.55
68,"1,550","16,270",57.61,85.43
67,260,"16,530",58.53,84.17
66.8,870,"17,400",61.61,83.92
66.4,380,"17,780",62.96,83.42
66,"3,000","20,780",73.58,82.91
65.8,560,"21,340",75.57,82.66
65,"2,800","24,140",85.48,81.66
64,720,"24,860",88.03,80.4
63,380,"25,240",89.38,79.15
62,380,"25,620",90.72,77.89
60,"1,370","26,990",95.57,75.38
59.76,280,"27,270",96.57,75.08
59,200,"27,470",97.27,74.12
58,"1,100","28,570",101.17,72.86
51,800,"29,370",104,64.07
50,380,"29,750",105.35,62.81
49.8,280,"30,030",106.34,62.56
44.6,280,"30,310",107.33,56.03
44,280,"30,590",108.32,55.28
40,180,"30,770",108.96,50.25
