33,920,920,2,86.84
31,360,"1,280",2.78,81.58
30.32,150,"1,430",3.11,79.79
30.2,460,"1,890",4.11,79.47
30.18,460,"2,350",5.11,79.42
30.1,460,"2,810",6.11,79.21
30,"1,640","4,450",9.67,78.95
28,"5,950","10,400",22.61,73.68
27.98,220,"10,620",23.09,73.63
27.9,920,"11,540",25.09,73.42
27.45,460,"12,000",26.09,72.24
27,"3,100","15,100",32.83,71.05
26.5,"1,220","16,320",35.48,69.74
26,"4,410","20,730",45.07,68.42
25.8,830,"21,560",46.87,67.89
25,"13,790","35,350",76.85,65.79
24.8,330,"35,680",77.57,65.26
24.6,"4,600","40,280",87.57,64.74
24.5,"1,380","41,660",90.57,64.47
24.49,460,"42,120",91.57,64.45
24.4,"3,160","45,280",98.43,64.21
24.2,770,"46,050",100.11,63.68
24.18,460,"46,510",101.11,63.63
24.1,460,"46,970",102.11,63.42
24.04,460,"47,430",103.11,63.26
24,"8,930","56,360",122.52,63.16
23.8,920,"57,280",124.52,62.63
23.57,160,"57,440",124.87,62.03
23.5,"1,120","58,560",127.3,61.84
23.4,460,"59,020",128.3,61.58
23.32,"3,780","62,800",136.52,61.37
23.25,920,"63,720",138.52,61.18
23.2,760,"64,480",140.17,61.05
23.18,920,"65,400",142.17,61
23.01,200,"65,600",142.61,60.55
23,"4,170","69,770",151.67,60.53
22.68,460,"70,230",152.67,59.68
22,"1,100","71,330",155.07,57.89
21.97,150,"71,480",155.39,57.82
21.3,460,"71,940",156.39,56.05
21.2,460,"72,400",157.39,55.79
21,460,"72,860",158.39,55.26
20.59,230,"73,090",158.89,54.18
20.23,150,"73,240",159.22,53.24
20.11,460,"73,700",160.22,52.92
20,920,"74,620",162.22,52.63
19.61,460,"75,080",163.22,51.61
19.55,460,"75,540",164.22,51.45
19.52,100,"75,640",164.43,51.37
19.51,260,"75,900",165,51.34
19.28,"2,500","78,400",170.43,50.74
18.95,460,"78,860",171.43,49.87
18.3,"1,150","80,010",173.93,48.16
18,"1,380","81,390",176.93,47.37
15.2,460,"81,850",177.93,40
15,460,"82,310",178.93,39.47
14.35,460,"82,770",179.93,37.76
