55,180,180,0.3,158.5
48,100,280,0.4,138.3
47,290,570,0.8,135.4
46,"3,990","4,560",6.5,132.5
45.5,300,"4,860",6.9,131.1
45.17,100,"4,960",7.1,130.2
45,"12,270","17,230",24.6,129.7
44.8,400,"17,630",25.2,129.1
44,700,"18,330",26.2,126.8
43.5,"1,100","19,430",27.8,125.3
43,"1,140","20,570",29.4,123.9
42.5,100,"20,670",29.5,122.5
42.4,"7,160","27,830",39.8,122.2
42.3,130,"27,960",39.9,121.9
42,"5,840","33,800",48.3,121
41.9,300,"34,100",48.7,120.7
41.5,250,"34,350",49.1,119.6
41.1,100,"34,450",49.2,118.4
41,"1,400","35,850",51.2,118.1
40.8,950,"36,800",52.6,117.6
40.68,700,"37,500",53.6,117.2
40.6,"2,370","39,870",57,117
40.5,700,"40,570",58,116.7
40.08,400,"40,970",58.5,115.5
40.01,200,"41,170",58.8,115.3
40,"13,420","54,590",78,115.3
39.8,800,"55,390",79.1,114.7
39.6,700,"56,090",80.1,114.1
38.9,100,"56,190",80.3,112.1
38.6,700,"56,890",81.3,111.2
38,"3,150","60,040",85.8,109.5
37.9,150,"60,190",86,109.2
37,"3,000","63,190",90.3,106.6
36.5,100,"63,290",90.4,105.2
36.08,300,"63,590",90.8,104
36,"4,350","67,940",97.1,103.7
35.5,400,"68,340",97.6,102.3
35.1,700,"69,040",98.6,101.1
35,"11,510","80,550",115.1,100.8
34,700,"81,250",116.1,98
33.6,700,"81,950",117.1,96.8
33.5,300,"82,250",117.5,96.5
33.3,700,"82,950",118.5,96
33,350,"83,300",119,95.1
32.8,700,"84,000",120,94.5
32.5,100,"84,100",120.1,93.6
32.4,700,"84,800",121.1,93.4
32,"7,290","92,090",131.6,92.2
31.8,700,"92,790",132.6,91.6
30,"1,150","93,940",134.2,86.4
29,200,"94,140",134.5,83.6
28,400,"94,540",135.1,80.7
25.6,"2,100","96,640",138.1,73.8
25,"1,400","98,040",140.1,72
24,500,"98,540",140.8,69.2
23,700,"99,240",141.8,66.3
22,"1,000","100,240",143.2,63.4
