8.16,100,"48,790",116.17,22.48
12,"1,260","48,690",115.93,33.06
12.3,420,"47,430",112.93,33.88
12.38,420,"47,010",111.93,34.1
13.4,420,"46,590",110.93,36.91
13.9,420,"46,170",109.93,38.29
14,"1,190","45,750",108.93,38.57
14.25,420,"44,560",106.1,39.26
14.4,420,"44,140",105.1,39.67
14.69,420,"43,720",104.1,40.47
15,"5,530","43,300",103.1,41.32
15.34,140,"37,770",89.93,42.26
15.5,210,"37,630",89.6,42.7
16,"1,260","37,420",89.1,44.08
16.1,420,"36,160",86.1,44.35
16.2,"1,510","35,740",85.1,44.63
16.5,420,"34,230",81.5,45.45
16.52,140,"33,810",80.5,45.51
16.8,840,"33,670",80.17,46.28
17,"2,390","32,830",78.17,46.83
17.3,420,"30,440",72.48,47.66
17.77,140,"30,020",71.48,48.95
17.88,420,"29,880",71.14,49.26
18,"3,660","29,460",70.14,49.59
18.5,420,"25,800",61.43,50.96
18.7,420,"25,380",60.43,51.52
18.8,200,"24,960",59.43,51.79
19,"2,520","24,760",58.95,52.34
19.2,"3,460","22,240",52.95,52.89
19.28,420,"18,780",44.71,53.11
19.3,420,"18,360",43.71,53.17
19.5,770,"17,940",42.71,53.72
19.6,420,"17,170",40.88,53.99
20,"4,650","16,750",39.88,55.1
20.16,100,"12,100",28.81,55.54
20.2,720,"12,000",28.57,55.65
20.4,"2,940","11,280",26.86,56.2
21,"1,360","8,340",19.86,57.85
21.35,420,"6,980",16.62,58.82
21.76,420,"6,560",15.62,59.94
22,"2,520","6,140",14.62,60.61
22.7,520,"3,620",8.62,62.53
23,530,"3,100",7.38,63.36
23.04,420,"2,570",6.12,63.47
23.5,420,"2,150",5.12,64.74
24,740,"1,730",4.12,66.12
25,840,990,2.36,68.87
40,150,150,0.36,110.19
,,,,
