66,540,540,0.99,143.48
60,740,"1,280",2.34,130.43
52,740,"2,020",3.69,113.04
51.8,170,"2,190",4,112.61
51,640,"2,830",5.16,110.87
50,"1,280","4,110",7.5,108.7
49,100,"4,210",7.68,106.52
48,400,"4,610",8.41,104.35
47.01,100,"4,710",8.59,102.2
47,740,"5,450",9.95,102.17
46,"2,230","7,680",14.01,100
45,"2,700","10,380",18.94,97.83
43.7,540,"10,920",19.93,95
43,540,"11,460",20.91,93.48
42.57,"1,080","12,540",22.88,92.54
42,"2,370","14,910",27.21,91.3
41.4,540,"15,450",28.19,90
41,840,"16,290",29.73,89.13
40.8,540,"16,830",30.71,88.7
40.7,540,"17,370",31.7,88.48
40.5,920,"18,290",33.38,88.04
40,"2,680","20,970",38.27,86.96
39.9,540,"21,510",39.25,86.74
39.6,540,"22,050",40.24,86.09
39,510,"22,560",41.17,84.78
38.8,540,"23,100",42.15,84.35
38.3,200,"23,300",42.52,83.26
38,"3,250","26,550",48.45,82.61
37.2,910,"27,460",50.11,80.87
37,"1,270","28,730",52.43,80.43
36.95,180,"28,910",52.76,80.33
36.8,"2,700","31,610",57.68,80
36,540,"32,150",58.67,78.26
35.2,540,"32,690",59.65,76.52
35,"1,520","34,210",62.43,76.09
33.17,180,"34,390",62.76,72.11
33,540,"34,930",63.74,71.74
32.75,540,"35,470",64.73,71.2
32.2,"2,160","37,630",68.67,70
32,540,"38,170",69.65,69.57
31,"1,530","39,700",72.45,67.39
30.2,270,"39,970",72.94,65.65
30,"1,930","41,900",76.46,65.22
29.32,180,"42,080",76.79,63.74
29,500,"42,580",77.7,63.04
28.5,270,"42,850",78.19,61.96
28,150,"43,000",78.47,60.87
27.6,770,"43,770",79.87,60
27,400,"44,170",80.6,58.7
26.4,"1,080","45,250",82.57,57.39
26,540,"45,790",83.56,56.52
25.76,700,"46,490",84.84,56
25,540,"47,030",85.82,54.35
23,150,"47,180",86.09,50
20,540,"47,720",87.08,43.48
