85,200,200,0.71,116.44
70.28,280,480,1.71,96.27
70,1500,1980,7.07,95.89
66,150,2130,7.61,90.41
65,840,2970,10.61,89.04
64,280,3250,11.61,87.67
61,600,3850,13.75,83.56
60.6,280,4130,14.75,83.01
60,6330,10460,37.36,82.19
59,140,10600,37.86,80.82
58.09,110,10710,38.25,79.58
58,970,11680,41.71,79.45
57,730,12410,44.32,78.08
56,1780,14190,50.68,76.71
55.6,560,14750,52.68,76.16
55.55,280,15030,53.68,76.1
55.5,280,15310,54.68,76.03
55.01,150,15460,55.21,75.36
55,11760,27220,97.21,75.34
54,780,28000,100,73.97
53,420,28420,101.5,72.6
52.88,170,28590,102.11,72.44
52.51,1020,29610,105.75,71.93
52,1080,30690,109.61,71.23
51.8,710,31400,112.14,70.96
51,1180,32580,116.36,69.86
50.8,380,32960,117.71,69.59
50.5,1860,34820,124.36,69.18
50.2,560,35380,126.36,68.77
50,7420,42800,152.86,68.49
49.5,100,42900,153.21,67.81
49,760,43660,155.93,67.12
48.3,660,44320,158.29,66.16
48.2,180,44500,158.93,66.03
48,240,44740,159.79,65.75
47,690,45430,162.25,64.38
46,650,46080,164.57,63.01
45,3110,49190,175.68,61.64
44.28,150,49340,176.21,60.66
44.1,280,49620,177.21,60.41
43.93,280,49900,178.21,60.18
42.64,270,50170,179.18,58.41
42,380,50550,180.54,57.53
41.4,280,50830,181.54,56.71
40.7,280,51110,182.54,55.75
40.4,560,51670,184.54,55.34
40,2490,54160,193.43,54.79
38.86,130,54290,193.89,53.23
38.2,170,54460,194.5,52.33
38,280,54740,195.5,52.05
36.4,280,55020,196.5,49.86
35,420,55440,198,47.95
31.9,100,55540,198.36,43.7
31.8,140,55680,198.86,43.56
30,280,55960,199.86,41.1
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
