44,500,500,1,91.67
42,"1,000","1,500",3,87.5
41,440,"1,940",3.88,85.42
40.1,220,"2,160",4.32,83.54
40,"4,580","6,740",13.48,83.33
38.28,100,"6,840",13.68,79.75
38.2,950,"7,790",15.58,79.58
38,"1,850","9,640",19.28,79.17
37.89,180,"9,820",19.64,78.94
37,"1,800","11,620",23.24,77.08
36.4,500,"12,120",24.24,75.83
36.2,"1,600","13,720",27.44,75.42
36.18,210,"13,930",27.86,75.38
36,"4,370","18,300",36.6,75
35.98,250,"18,550",37.1,74.96
35.88,500,"19,050",38.1,74.75
35,"17,490","36,540",73.08,72.92
34.8,300,"36,840",73.68,72.5
34,500,"37,340",74.68,70.83
33.5,"2,210","39,550",79.1,69.79
33.3,240,"39,790",79.58,69.38
33.18,500,"40,290",80.58,69.13
33,"2,700","42,990",85.98,68.75
32.8,200,"43,190",86.38,68.33
32.01,100,"43,290",86.58,66.69
32,"7,340","50,630",101.26,66.67
31.2,"1,000","51,630",103.26,65
31,"2,250","53,880",107.76,64.58
30.2,260,"54,140",108.28,62.92
30.15,100,"54,240",108.48,62.81
30,"15,190","69,430",138.86,62.5
29.5,"1,300","70,730",141.46,61.46
29.18,500,"71,230",142.46,60.79
29,"1,200","72,430",144.86,60.42
28.8,500,"72,930",145.86,60
28.5,"1,050","73,980",147.96,59.38
28.25,240,"74,220",148.44,58.85
28.2,"2,440","76,660",153.32,58.75
28.15,480,"77,140",154.28,58.65
28.14,"1,230","78,370",156.74,58.63
28,"2,900","81,270",162.54,58.33
27.5,500,"81,770",163.54,57.29
27.1,250,"82,020",164.04,56.46
27,"1,850","83,870",167.74,56.25
26.8,600,"84,470",168.94,55.83
26.45,800,"85,270",170.54,55.1
26.4,500,"85,770",171.54,55
26,"1,300","87,070",174.14,54.17
25.5,"2,130","89,200",178.4,53.13
25.3,500,"89,700",179.4,52.71
25.1,400,"90,100",180.2,52.29
25,"2,830","92,930",185.86,52.08
24.42,"1,000","93,930",187.86,50.88
24,900,"94,830",189.66,50
23.5,"1,000","95,830",191.66,48.96
23.45,500,"96,330",192.66,48.85
23.3,130,"96,460",192.92,48.54
22,250,"96,710",193.42,45.83
21.96,200,"96,910",193.82,45.75
21.44,500,"97,410",194.82,44.67
20.91,200,"97,610",195.22,43.56
19.22,100,"97,710",195.42,40.04
18.46,500,"98,210",196.42,38.46
