27.5,300,300,0.75,72.37
27,600,900,2.25,71.05
25,400,"1,300",3.25,65.79
24,400,"1,700",4.25,63.16
23.9,400,"2,100",5.25,62.89
23.8,400,"2,500",6.25,62.63
23,400,"2,900",7.25,60.53
22.6,800,"3,700",9.25,59.47
22.5,400,"4,100",10.25,59.21
22,"1,950","6,050",15.13,57.89
21.6,"1,200","7,250",18.13,56.84
21.45,400,"7,650",19.13,56.45
21.2,400,"8,050",20.13,55.79
21,"4,000","12,050",30.13,55.26
20.8,400,"12,450",31.13,54.74
20.6,200,"12,650",31.63,54.21
20.52,400,"13,050",32.63,54
20.5,"1,050","14,100",35.25,53.95
20.2,400,"14,500",36.25,53.16
20,"5,600","20,100",50.25,52.63
19.8,400,"20,500",51.25,52.11
19.6,300,"20,800",52,51.58
19.5,400,"21,200",53,51.32
19.35,400,"21,600",54,50.92
19.25,100,"21,700",54.25,50.66
19.1,400,"22,100",55.25,50.26
19.04,400,"22,500",56.25,50.11
19,"3,100","25,600",64,50
18.9,"2,100","27,700",69.25,49.74
18.5,200,"27,900",69.75,48.68
18.33,140,"28,040",70.1,48.24
18.2,310,"28,350",70.88,47.89
18,"2,300","30,650",76.63,47.37
17.5,400,"31,050",77.63,46.05
17.07,130,"31,180",77.95,44.92
17,"2,000","33,180",82.95,44.74
16.8,750,"33,930",84.83,44.21
16.5,400,"34,330",85.83,43.42
16,"2,000","36,330",90.83,42.11
15.9,400,"36,730",91.83,41.84
15.83,130,"36,860",92.15,41.66
15.6,400,"37,260",93.15,41.05
15.4,400,"37,660",94.15,40.53
14.58,400,"38,060",95.15,38.37
14,"1,350","39,410",98.53,36.84
13.6,800,"40,210",100.53,35.79
12,400,"40,610",101.53,31.58
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
