50,780,780,3,111.11
49,160,940,3.62,108.89
46.6,260,1200,4.62,103.56
45,4950,6150,23.65,100
44.18,260,6410,24.65,98.18
44.1,260,6670,25.65,98
44,1140,7810,30.04,97.78
43.2,260,8070,31.04,96
43,2860,10930,42.04,95.56
42.97,260,11190,43.04,95.49
42.5,260,11450,44.04,94.44
42.35,260,11710,45.04,94.11
42,260,11970,46.04,93.33
40.55,100,12070,46.42,90.11
40.5,260,12330,47.42,90
40.18,260,12590,48.42,89.29
40.1,250,12840,49.38,89.11
40.05,100,12940,49.77,89
40,1670,14610,56.19,88.89
39.2,420,15030,57.81,87.11
39,2720,17750,68.27,86.67
38,1140,18890,72.65,84.44
37.24,260,19150,73.65,82.76
37,2430,21580,83,82.22
36,260,21840,84,80
35.8,260,22100,85,79.56
35.35,520,22620,87,78.56
35,3780,26400,101.54,77.78
34.8,150,26550,102.12,77.33
34.3,620,27170,104.5,76.22
34,2260,29430,113.19,75.56
33.75,520,29950,115.19,75
33.7,130,30080,115.69,74.89
33.47,130,30210,116.19,74.38
33.1,520,30730,118.19,73.56
33,120,30850,118.65,73.33
32,440,31290,120.35,71.11
31.8,260,31550,121.35,70.67
31.5,260,31810,122.35,70
31.36,200,32010,123.12,69.69
31.2,100,32110,123.5,69.33
31,930,33040,127.08,68.89
30.38,390,33430,128.58,67.51
30,2180,35610,136.96,66.67
29.8,200,35810,137.73,66.22
29.5,260,36070,138.73,65.56
29.4,520,36590,140.73,65.33
29.33,260,36850,141.73,65.18
29,520,37370,143.73,64.44
28,420,37790,145.35,62.22
27.81,260,38050,146.35,61.8
27.8,130,38180,146.85,61.78
27,520,38700,148.85,60
26.4,260,38960,149.85,58.67
26.1,260,39220,150.85,58
26,160,39380,151.46,57.78
25.5,260,39640,152.46,56.67
25,520,40160,154.46,55.56
23,780,40940,157.46,51.11
20.25,260,41200,158.46,45
20.17,130,41330,158.96,44.82
17.93,130,41460,159.46,39.84
15.75,260,41720,160.46,35
