125,"4,080","4,080",7.5,140.45
122,780,"4,860",8.93,137.08
120,"2,990","7,850",14.43,134.83
118,"2,290","10,140",18.64,132.58
115,"1,340","11,480",21.1,129.21
111,"1,460","12,940",23.79,124.72
110,"10,300","23,240",42.72,123.6
108,920,"24,160",44.41,121.35
106,930,"25,090",46.12,119.1
105,"6,620","31,710",58.29,117.98
103,"1,020","32,730",60.17,115.73
102.2,100,"32,830",60.35,114.83
102,360,"33,190",61.01,114.61
100.5,340,"33,530",61.64,112.92
100,"14,440","47,970",88.18,112.36
99,540,"48,510",89.17,111.24
96,"3,270","51,780",95.18,107.87
95.22,380,"52,160",95.88,106.99
95,"1,730","53,890",99.06,106.74
93,"1,180","55,070",101.23,104.49
92,270,"55,340",101.73,103.37
91.77,"1,160","56,500",103.86,103.11
91,"1,400","57,900",106.43,102.25
90,"3,490","61,390",112.85,101.12
88,"1,920","63,310",116.38,98.88
87.5,540,"63,850",117.37,98.33
85.88,540,"64,390",118.36,96.49
85.5,420,"64,810",119.14,96.07
85.47,540,"65,350",120.13,96.03
85.2,540,"65,890",121.12,95.73
85,"7,320","73,210",134.58,95.51
84,270,"73,480",135.07,94.38
83,590,"74,070",136.16,93.26
82,570,"74,640",137.21,92.13
81,540,"75,180",138.2,91.01
80.3,220,"75,400",138.6,90.22
80,"5,430","80,830",148.58,89.89
78.1,"1,180","82,010",150.75,87.75
78,"1,190","83,200",152.94,87.64
77.8,160,"83,360",153.24,87.42
76,680,"84,040",154.49,85.39
75,"5,850","89,890",165.24,84.27
74.4,150,"90,040",165.51,83.6
74,540,"90,580",166.51,83.15
73,450,"91,030",167.33,82.02
72.37,170,"91,200",167.65,81.31
72,"1,080","92,280",169.63,80.9
71,"1,620","93,900",172.61,79.78
70.4,210,"94,110",173,79.1
70.01,250,"94,360",173.46,78.66
70,"3,710","98,070",180.28,78.65
68.01,200,"98,270",180.64,76.42
68,"1,430","99,700",183.27,76.4
66,270,"99,970",183.77,74.16
65.65,180,"100,150",184.1,73.76
65,"2,440","102,590",188.58,73.03
64.9,540,"103,130",189.58,72.92
64,470,"103,600",190.44,71.91
63,"1,290","104,890",192.81,70.79
62.64,540,"105,430",193.81,70.38
62.6,"1,080","106,510",195.79,70.34
62,100,"106,610",195.97,69.66
60.5,110,"106,720",196.18,67.98
60,"1,420","108,140",198.79,67.42
59.8,540,"108,680",199.78,67.19
59.67,180,"108,860",200.11,67.04
58,430,"109,290",200.9,65.17
57,540,"109,830",201.89,64.04
56.8,760,"110,590",203.29,63.82
56,130,"110,720",203.53,62.92
55.02,180,"110,900",203.86,61.82
55,"2,640","113,540",208.71,61.8
52.2,"2,000","115,540",212.39,58.65
51.1,540,"116,080",213.38,57.42
50,140,"116,220",213.64,56.18
49.7,"1,080","117,300",215.63,55.84
45,300,"117,600",216.18,50.56
41,200,"117,800",216.54,46.07
39.46,540,"118,340",217.54,44.34
