60,300,300,1.15,57.14
58,520,820,3.15,55.24
57.8,150,970,3.73,55.05
57.66,260,"1,230",4.73,54.91
57.12,260,"1,490",5.73,54.4
57,260,"1,750",6.73,54.29
56.8,260,"2,010",7.73,54.1
56.16,260,"2,270",8.73,53.49
56,520,"2,790",10.73,53.33
55,"2,020","4,810",18.5,52.38
54.4,520,"5,330",20.5,51.81
54,"2,780","8,110",31.19,51.43
53,800,"8,910",34.27,50.48
52.17,100,"9,010",34.65,49.69
52,"2,270","11,280",43.38,49.52
51.2,260,"11,540",44.38,48.76
51,260,"11,800",45.38,48.57
50.01,150,"11,950",45.96,47.63
50,"3,920","15,870",61.04,47.62
49,"1,240","17,110",65.81,46.67
48.5,260,"17,370",66.81,46.19
48,"1,260","18,630",71.65,45.71
47.6,880,"19,510",75.04,45.33
47,100,"19,610",75.42,44.76
46,260,"19,870",76.42,43.81
45,"3,100","22,970",88.35,42.86
44.5,100,"23,070",88.73,42.38
43,100,"23,170",89.12,40.95
42,520,"23,690",91.12,40
41,"1,560","25,250",97.12,39.05
40.8,260,"25,510",98.12,38.86
40,"1,240","26,750",102.88,38.1
38,260,"27,010",103.88,36.19
37.4,400,"27,410",105.42,35.62
37,100,"27,510",105.81,35.24
36.8,100,"27,610",106.19,35.05
34,"2,340","29,950",115.19,32.38
30,260,"30,210",116.19,28.57
28,"1,040","31,250",120.19,26.67
