50,400,400,1,108.7
48,920,"1,320",3.3,104.35
47.95,"2,250","3,570",8.93,104.24
47,400,"3,970",9.93,102.17
46,"2,670","6,640",16.6,100
45,"4,430","11,070",27.68,97.83
44.8,"1,800","12,870",32.18,97.39
44.18,700,"13,570",33.93,96.04
44,800,"14,370",35.93,95.65
43,"1,300","15,670",39.18,93.48
42,"3,230","18,900",47.25,91.3
41.5,400,"19,300",48.25,90.22
41.2,"1,400","20,700",51.75,89.57
40.1,300,"21,000",52.5,87.17
40,"7,200","28,200",70.5,86.96
39.1,"2,710","30,910",77.28,85
38.98,180,"31,090",77.73,84.74
38.5,240,"31,330",78.33,83.7
38.4,400,"31,730",79.33,83.48
38,"3,550","35,280",88.2,82.61
37.8,400,"35,680",89.2,82.17
37.44,400,"36,080",90.2,81.39
37,740,"36,820",92.05,80.43
36.3,200,"37,020",92.55,78.91
36,"10,100","47,120",117.8,78.26
35.75,400,"47,520",118.8,77.72
35.2,400,"47,920",119.8,76.52
35.17,100,"48,020",120.05,76.46
35.09,180,"48,200",120.5,76.28
35,"3,810","52,010",130.03,76.09
34.55,150,"52,160",130.4,75.11
34.4,650,"52,810",132.03,74.78
34,600,"53,410",133.53,73.91
33.8,300,"53,710",134.28,73.48
33.6,400,"54,110",135.28,73.04
33.1,800,"54,910",137.28,71.96
33,"2,000","56,910",142.28,71.74
32.8,"1,660","58,570",146.43,71.3
32.55,150,"58,720",146.8,70.76
32.4,280,"59,000",147.5,70.43
32.18,400,"59,400",148.5,69.96
32,"3,900","63,300",158.25,69.57
31.7,180,"63,480",158.7,68.91
31.68,800,"64,280",160.7,68.87
31,800,"65,080",162.7,67.39
30.78,"1,600","66,680",166.7,66.91
30.55,100,"66,780",166.95,66.41
30.5,400,"67,180",167.95,66.3
30.17,100,"67,280",168.2,65.59
30.01,100,"67,380",168.45,65.24
30,"5,640","73,020",182.55,65.22
29.8,400,"73,420",183.55,64.78
29.2,400,"73,820",184.55,63.48
29.05,300,"74,120",185.3,63.15
29.03,110,"74,230",185.58,63.11
29,400,"74,630",186.58,63.04
28.6,300,"74,930",187.33,62.17
27.6,800,"75,730",189.33,60
27,400,"76,130",190.33,58.7
26.7,110,"76,240",190.6,58.04
26,"3,400","79,640",199.1,56.52
25.2,150,"79,790",199.48,54.78
24.68,400,"80,190",200.48,53.65
23.85,150,"80,340",200.85,51.85
23.7,400,"80,740",201.85,51.52
23.6,200,"80,940",202.35,51.3
22.5,100,"81,040",202.6,48.91
20.8,600,"81,640",204.1,45.22
