6.6,740,"57,980",78.35,26.4
7,740,"57,240",77.35,28
8,"2,220","56,500",76.35,32
8.18,740,"54,280",73.35,32.72
8.64,740,"53,540",72.35,34.56
9,"3,070","52,800",71.35,36
9.16,740,"49,730",67.2,36.64
9.46,240,"48,990",66.2,37.84
9.5,200,"48,750",65.88,38
9.6,740,"48,550",65.61,38.4
9.8,740,"47,810",64.61,39.2
9.9,"1,480","47,070",63.61,39.6
10,"8,810","45,590",61.61,40
10.28,250,"36,780",49.7,41.12
10.5,740,"36,530",49.36,42
10.6,740,"35,790",48.36,42.4
10.8,"2,320","35,050",47.36,43.2
11,"2,320","32,730",44.23,44
11.17,250,"30,410",41.09,44.68
11.3,740,"30,160",40.76,45.2
11.44,740,"29,420",39.76,45.76
11.55,740,"28,680",38.76,46.2
11.7,"1,110","27,940",37.76,46.8
11.9,740,"26,830",36.26,47.6
12,"2,180","26,090",35.26,48
12.54,"1,590","23,910",32.31,50.16
12.8,500,"22,320",30.16,51.2
13,"5,520","21,820",29.49,52
13.1,740,"16,300",22.03,52.4
13.2,"2,220","15,560",21.03,52.8
13.29,740,"13,340",18.03,53.16
13.4,740,"12,600",17.03,53.6
13.5,740,"11,860",16.03,54
13.6,370,"11,120",15.03,54.4
13.8,"1,480","10,750",14.53,55.2
14,"1,140","9,270",12.53,56
14.2,"1,480","8,130",10.99,56.8
15,"2,420","6,650",8.99,60
15.2,370,"4,230",5.72,60.8
16.2,"1,340","3,860",5.22,64.8
17,640,"2,520",3.41,68
18,"1,880","1,880",2.54,72
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
