41.9,420,420,1,97.44
41.6,130,550,1.31,96.74
36.8,420,970,2.31,85.58
36.18,420,1390,3.31,84.14
36,1560,2950,7.02,83.72
35.18,420,3370,8.02,81.81
35,5040,8410,20.02,81.4
34.5,320,8730,20.79,80.23
34.2,420,9150,21.79,79.53
34,2200,11350,27.02,79.07
33.18,420,11770,28.02,77.16
33,2400,14170,33.74,76.74
32.1,1120,15290,36.4,74.65
32,7020,22310,53.12,74.42
31.99,420,22730,54.12,74.4
31.68,420,23150,55.12,73.67
31.5,420,23570,56.12,73.26
31,2710,26280,62.57,72.09
30.2,540,26820,63.86,70.23
30,4800,31620,75.29,69.77
29,940,32560,77.52,67.44
28,6760,39320,93.62,65.12
27.5,420,39740,94.62,63.95
27.15,170,39910,95.02,63.14
27,1400,41310,98.36,62.79
26.6,420,41730,99.36,61.86
26.51,100,41830,99.6,61.65
26,2460,44290,105.45,60.47
25.65,420,44710,106.45,59.65
25,4100,48810,116.21,58.14
24.9,420,49230,117.21,57.91
24.64,210,49440,117.71,57.3
24.5,1600,51040,121.52,56.98
24,2760,53800,128.1,55.81
23.8,140,53940,128.43,55.35
23.5,760,54700,130.24,54.65
23.18,420,55120,131.24,53.91
23,420,55540,132.24,53.49
22.4,140,55680,132.57,52.09
22.3,150,55830,132.93,51.86
21.9,210,56040,133.43,50.93
21.51,320,56360,134.19,50.02
21,2100,58460,139.19,48.84
20.83,140,58600,139.52,48.44
19.95,420,59020,140.52,46.4
19.5,420,59440,141.52,45.35
18,420,59860,142.52,41.86
16.2,420,60280,143.52,37.67
15,420,60700,144.52,34.88
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
