100,200,200,1,95.24
99,100,300,1.5,94.29
90,300,600,3,85.71
85,500,"1,100",5.5,80.95
83,"1,310","2,410",12.05,79.05
82.5,530,"2,940",14.7,78.57
82,200,"3,140",15.7,78.1
80,"2,500","5,640",28.2,76.19
79,410,"6,050",30.25,75.24
78.5,200,"6,250",31.25,74.76
78,320,"6,570",32.85,74.29
77,320,"6,890",34.45,73.33
76,600,"7,490",37.45,72.38
75.5,200,"7,690",38.45,71.9
75.1,400,"8,090",40.45,71.52
75.01,150,"8,240",41.2,71.44
75,"3,550","11,790",58.95,71.43
74.5,"1,200","12,990",64.95,70.95
74,320,"13,310",66.55,70.48
73.5,300,"13,610",68.05,70
73.4,200,"13,810",69.05,69.9
73,970,"14,780",73.9,69.52
72.5,100,"14,880",74.4,69.05
72.2,130,"15,010",75.05,68.76
72,"1,020","16,030",80.15,68.57
71.52,200,"16,230",81.15,68.11
71,730,"16,960",84.8,67.62
70.2,200,"17,160",85.8,66.86
70,"4,330","21,490",107.45,66.67
69.3,750,"22,240",111.2,66
69,500,"22,740",113.7,65.71
68.8,400,"23,140",115.7,65.52
68.25,200,"23,340",116.7,65
68,330,"23,670",118.35,64.76
67.1,100,"23,770",118.85,63.9
66,900,"24,670",123.35,62.86
65,930,"25,600",128,61.9
64.58,200,"25,800",129,61.5
63.7,100,"25,900",129.5,60.67
63,200,"26,100",130.5,60
62.9,200,"26,300",131.5,59.9
62,150,"26,450",132.25,59.05
61.1,200,"26,650",133.25,58.19
60,"1,100","27,750",138.75,57.14
59.6,200,"27,950",139.75,56.76
59.5,200,"28,150",140.75,56.67
57.8,100,"28,250",141.25,55.05
57.75,200,"28,450",142.25,55
57.63,100,"28,550",142.75,54.89
57.2,200,"28,750",143.75,54.48
57,400,"29,150",145.75,54.29
56.62,200,"29,350",146.75,53.92
56.3,100,"29,450",147.25,53.62
55,200,"29,650",148.25,52.38
53.9,200,"29,850",149.25,51.33
53,100,"29,950",149.75,50.48
52,200,"30,150",150.75,49.52
47.6,100,"30,250",151.25,45.33
46.9,100,"30,350",151.75,44.67
45,200,"30,550",152.75,42.86
44.4,200,"30,750",153.75,42.29
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
